ID_Karyawan,Jenis_Kelamin,Usia,Status_Pernikahan,Tingkat_Jabatan,Pengalaman,Departemen,Tipe_Karyawan,Keseimbangan_Kerja_Hidup,Lingkungan_Kerja,Jam_Aktivitas_Fisik,Beban_Kerja,Tingkat_Stres,Jam_Tidur,Mode_Komodasi,Jarak_Perjalanan,Jumlah_Perusahaan_Sebelumnya,Ukuran_Tim,Jumlah_Laporan,Tingkat_Pendidikan,Lembur,Jam_Pelatihan_PerTahun,Kepuasan_Kerja,Gaji_Kotor
3003,Pria,34.0,,Junior,5,IT,Penuh Waktu,4,3,2.5,4.880147844032966,1,,,28,1,5,0,S1,True,22.5,5,
3004,Pria,32.0,Menikah,Senior,21,Legal,Paruh Waktu,3,4,0.1,6.201514959145935,1,7.113262006278571,Sepeda Motor,5,8,20,6,S1,False,50.5,5,122506.06325216543
3007,Wanita,24.0,Menikah,Mid-Level,9,Finance,Penuh Waktu,4,3,2.3,6.032385877175838,2,9.702652294408056,Mobil,5,3,11,0,S1,True,34.5,5,156605.01968369828
3010,Wanita,28.0,,Mid-Level,4,Operations,Kontrak,5,2,2.4,5.348723763791854,3,,Mobil,16,1,13,0,S1,False,32.0,5,
3011,Wanita,24.0,Belum Menikah,Junior,7,HR,Paruh Waktu,1,5,1.0,6.0978242559276605,1,7.026853086930009,Mobil,17,2,8,0,S1,False,23.5,5,115418.02220496349
3019,Pria,21.0,Belum Menikah,Junior,6,Customer Service,Paruh Waktu,3,4,1.5,5.398297009863973,1,9.195381200558565,Sepeda Motor,22,2,7,0,S1,True,23.0,5,174439.9232915815
3020,Wanita,43.0,Belum Menikah,Magang,1,Legal,Penuh Waktu,2,4,1.0,2.5425889197607763,2,5.572376814198875,Sepeda Motor,12,0,24,0,S1,False,10.5,5,144753.58788690995
3021,Pria,25.0,Belum Menikah,Mid-Level,4,Sales,Penuh Waktu,3,2,2.7,3.289837400724457,2,7.508613513246951,Transportasi Publik,16,1,14,0,S1,False,32.0,5,229530.5675538686
3023,Wanita,39.0,Belum Menikah,Mid-Level,3,IT,Kontrak,4,3,2.1,6.342829210318889,1,9.951006960922497,Mobil,13,1,10,0,S1,True,31.5,5,110843.55662997565
40,Pria,28.0,Belum Menikah,Junior,4,IT,Paruh Waktu,3,2,1.0,2.801601887209039,2,5.799013160716104,Sepeda,8,1,7,0,S1,True,22.0,5,212735.87963552304
58,Pria,35.0,Belum Menikah,Junior,5,Sales,Paruh Waktu,4,1,1.1,3.80751987407248,1,7.922759491925369,Sepeda,2,1,5,0,S1,True,22.5,5,93646.0149278832
79,Pria,34.0,Belum Menikah,,3,Finance,Penuh Waktu,2,1,1.6,4.85518243643463,1,,Transportasi Publik,24,1,8,0,S1,False,21.5,5,186711.99015493912
86,Pria,34.0,Menikah,Senior,16,IT,Penuh Waktu,1,4,1.6,5.252958994287765,1,6.322798702230095,Transportasi Publik,22,5,22,6,S1,True,48.0,5,34435.057087785885
89,Pria,37.0,Belum Menikah,Mid-Level,8,IT,Penuh Waktu,1,3,2.1,6.377998126060568,2,7.2603313120407655,Sepeda Motor,4,5,10,0,S1,True,34.0,5,155502.83497255473
91,Pria,21.0,Belum Menikah,Mid-Level,9,IT,Penuh Waktu,2,2,1.8,7.196890503356126,1,7.942741626453731,Sepeda,3,3,15,0,S1,True,34.5,5,175238.00303026763
102,Wanita,25.0,Belum Menikah,Mid-Level,6,HR,Penuh Waktu,3,2,1.7,7.421702850637759,1,8.130085249188426,Sepeda Motor,11,2,15,0,S1,False,33.0,5,136068.34438004863
113,Wanita,48.0,Menikah,Mid-Level,9,HR,Penuh Waktu,1,2,2.8,6.346322100784007,1,7.233934624310297,Mobil,12,3,13,0,S1,True,34.5,5,168942.5377345012
121,Pria,20.0,Belum Menikah,Junior,3,Operations,Paruh Waktu,1,1,1.7,7.704496004853012,3,8.365746211034468,Sepeda,10,1,10,0,S1,False,21.5,5,155896.44404603404
126,Pria,26.0,Menikah,,16,Customer Service,Penuh Waktu,4,1,2.7,2.64108528055524,3,5.65856112989403,Mobil,18,7,14,0,S1,True,38.0,5,83032.91818695862
140,Wanita,32.0,Menikah,Mid-Level,19,HR,Penuh Waktu,1,3,0.3,4.570594290936051,4,5.754161449437001,Sepeda,4,6,10,0,S1,False,39.5,5,169727.0067535766
152,Pria,39.0,Belum Menikah,Magang,0,IT,Penuh Waktu,2,4,1.4,3.894964969694607,2,6.755705857890976,Transportasi Publik,5,0,23,0,S1,True,10.0,5,153364.8600904136
167,Pria,32.0,Menikah,Mid-Level,17,Legal,Penuh Waktu,1,2,2.6,3.2455490332174706,1,,Jalan Kaki,1,5,13,0,S1,False,38.5,5,151521.88361605842
168,Pria,40.0,,Mid-Level,4,IT,Penuh Waktu,2,4,1.0,3.759856205031536,1,,,8,1,13,0,S1,True,32.0,5,
193,Wanita,26.0,,Mid-Level,5,HR,Penuh Waktu,2,1,2.8,4.543304993856154,1,,,17,1,12,0,S1,False,32.5,5,
203,Pria,20.0,Belum Menikah,Junior,3,IT,Penuh Waktu,2,3,1.2,6.621869606627454,2,7.463557545846504,Mobil,6,1,9,0,S1,True,21.5,5,98674.05373187347
215,Pria,37.0,Belum Menikah,Magang,1,IT,Penuh Waktu,4,4,2.1,4.987982221811861,3,,Mobil,6,0,29,0,S1,True,10.5,5,210190.54503114353
220,Wanita,28.0,,Junior,7,Finance,Kontrak,2,1,2.9,5.193726396475396,1,,Transportasi Publik,15,2,7,0,S1,False,23.5,5,
229,Wanita,24.0,Belum Menikah,Junior,2,Operations,Penuh Waktu,2,1,1.5,7.201909698414033,3,7.946924289001987,Mobil,13,0,5,0,S1,False,21.0,5,199870.553189489
234,Wanita,43.0,Belum Menikah,Junior,3,Operations,Penuh Waktu,2,1,0.8,3.30468856114786,1,7.520494441585673,Mobil,5,1,10,0,S1,False,21.5,5,233633.7531849148
238,Wanita,24.0,Cerai,Mid-Level,15,Finance,Penuh Waktu,1,2,1.6,3.6255483123495993,2,7.777182242547065,Mobil,8,5,11,0,S1,False,37.5,5,185261.6109069586
2565,Pria,28.0,Menikah,Mid-Level,3,Sales,Penuh Waktu,5,4,1.4,5.71251830795944,1,5.955616571948797,Transportasi Publik,29,6,15,0,S1,False,31.5,4,171638.479027056
2693,Pria,32.0,Belum Menikah,Junior,2,IT,Paruh Waktu,5,5,1.3,5.037654484816085,1,8.173138554808638,Mobil,7,0,9,0,S1,True,21.0,4,76379.96527630172
2698,Wanita,31.0,,Senior,17,IT,Penuh Waktu,5,5,1.3,4.557514995672279,1,,,18,5,19,6,S1,True,48.5,4,
2751,Pria,27.0,Belum Menikah,Junior,1,IT,Penuh Waktu,5,5,1.7,4.840319872131874,1,6.812218673395793,Transportasi Publik,8,0,8,0,S1,False,20.5,4,161537.10038798055
2907,Pria,37.0,Menikah,Mid-Level,8,Marketing,Penuh Waktu,5,3,3.4,4.7589664091267085,3,6.741034393266274,Sepeda,6,3,14,0,S1,False,34.0,4,191258.68371430656
2911,Pria,26.0,Menikah,Junior,4,Legal,Penuh Waktu,4,5,1.4,7.151227880391465,1,7.154541215642153,Transportasi Publik,25,1,6,0,S1,False,22.0,4,72851.19460034062
2951,Wanita,40.0,Belum Menikah,Mid-Level,5,Finance,Kontrak,5,5,1.1,3.951656150085233,1,7.304339887023957,Transportasi Publik,26,1,12,0,S1,False,32.5,4,82574.39928880779
2974,Wanita,46.0,Belum Menikah,Senior,24,Legal,Penuh Waktu,3,5,1.9,3.614545689968297,1,5.739666264002664,Jalan Kaki,1,8,19,6,S1,False,52.0,4,177493.78445800487
2999,Wanita,33.0,Menikah,Mid-Level,3,Operations,Paruh Waktu,2,5,1.5,6.471028842135076,1,6.587708683761828,Mobil,26,2,12,0,S1,False,31.5,4,176372.82109060828
3013,Pria,33.0,Belum Menikah,,12,Operations,Paruh Waktu,5,4,2.2,7.423653719299362,1,7.3815627480654,Transportasi Publik,7,6,10,0,S1,False,36.0,4,67106.75415119222
3014,Wanita,25.0,,,7,Sales,Paruh Waktu,5,5,2.4,7.033948356981361,1,,,15,7,15,0,S1,False,33.5,4,
3016,Wanita,51.0,Belum Menikah,Senior,16,Sales,Penuh Waktu,4,4,3.1,8.497402084432892,1,8.27635305234334,Transportasi Publik,14,5,21,3,S1,False,48.0,4,170498.84945688563
27,Wanita,25.0,,Mid-Level,10,Operations,Penuh Waktu,1,2,2.0,6.50629863423512,3,,,23,3,13,0,S1,False,35.0,4,
2,Wanita,42.0,,Senior,10,HR,Penuh Waktu,5,5,3.5,5.067556610855322,2,,,13,3,16,5,S1,False,45.0,4,
9,Wanita,26.0,Menikah,Mid-Level,20,Finance,Penuh Waktu,4,5,1.8,4.278053953375559,2,4.760229609795564,Mobil,5,6,13,0,S1,False,40.0,4,208067.42512437954
10,Wanita,31.0,Belum Menikah,Junior,7,Finance,Penuh Waktu,4,5,1.1,7.599777238058149,2,7.528332347031056,Transportasi Publik,15,2,10,0,S1,False,23.5,4,210449.32348291972
12,Pria,26.0,Menikah,Senior,10,Marketing,Penuh Waktu,4,3,1.7,7.579876636730757,1,7.511748512591563,Transportasi Publik,17,4,16,3,S1,False,45.0,4,192389.69423576642
16,Pria,36.0,Menikah,Senior,17,Marketing,Penuh Waktu,3,2,2.2,6.92437622399059,3,6.965498168641423,Transportasi Publik,29,5,18,9,S1,True,48.5,4,101542.09732681263
17,Pria,40.0,Cerai,Mid-Level,14,IT,Penuh Waktu,4,5,1.3,7.191170206350397,1,7.187826487274595,Sepeda Motor,8,4,14,0,S1,True,37.0,4,157548.5362495377
19,Pria,25.0,Belum Menikah,Junior,7,IT,Paruh Waktu,5,1,2.0,6.671966850605275,2,9.480588447439992,Jalan Kaki,2,2,6,0,S1,True,23.5,4,213698.9284309489
30,Pria,22.0,,Junior,1,Finance,Kontrak,5,2,2.4,4.4834558591989255,1,,,14,1,8,0,S1,True,20.5,4,
37,Pria,26.0,Belum Menikah,Senior,16,Finance,Penuh Waktu,3,2,2.0,2.706092352074565,1,4.944769593345648,Transportasi Publik,29,5,18,3,S1,True,48.0,4,159653.03196861313
41,Pria,31.0,Belum Menikah,Mid-Level,9,IT,Paruh Waktu,5,2,4.1,2.575526343521446,1,4.830524335861669,Sepeda,8,3,15,0,S1,True,34.5,4,113714.00111420926
48,Pria,43.0,Belum Menikah,Mid-Level,2,IT,Penuh Waktu,5,1,1.7,2.8768765955977185,1,5.094205806428407,Mobil,23,0,11,0,S1,True,31.0,4,221211.06053274937
55,Wanita,32.0,Belum Menikah,,2,Marketing,Penuh Waktu,4,3,2.9,5.96270434674004,1,6.914253162606992,Transportasi Publik,29,0,13,0,S1,False,31.0,5,201531.93992992697
56,Wanita,29.0,Belum Menikah,Mid-Level,7,Finance,Penuh Waktu,5,1,0.8,4.074029976243264,1,8.135967573661997,Mobil,6,2,15,0,S1,False,33.5,5,229614.46710880776
67,Pria,36.0,Belum Menikah,Junior,6,Finance,Penuh Waktu,3,5,1.5,7.855020661552606,1,8.491183424950798,Sepeda,5,2,7,0,S1,False,23.0,5,178648.75933469585
80,Pria,28.0,Belum Menikah,Senior,13,Customer Service,Paruh Waktu,2,3,2.2,6.176736970445315,2,7.092613682361389,Sepeda Motor,13,4,15,8,S1,True,46.5,5,211775.5532142092
82,Wanita,37.0,Menikah,Junior,5,IT,Penuh Waktu,4,3,,5.247534352840418,5,6.318278167690641,Mobil,5,1,7,0,S1,,22.5,5,215159.5143272993
84,Wanita,32.0,Belum Menikah,Junior,7,Customer Service,Penuh Waktu,3,4,1.8,3.303720776563289,1,7.519720213918017,Jalan Kaki,1,2,7,0,S1,False,23.5,5,97807.14524817518
88,Pria,22.0,Belum Menikah,Senior,11,Finance,Paruh Waktu,3,3,3.3,3.8968668369993855,2,7.994237062266894,Transportasi Publik,13,3,21,8,S1,False,45.5,5,196858.84970491478
90,Pria,32.0,Menikah,Senior,24,Finance,Penuh Waktu,4,1,2.7,6.223542202054879,3,7.131618042036024,Transportasi Publik,24,12,18,4,S1,False,52.0,5,145165.6271278832
92,Pria,26.0,Menikah,Junior,3,Operations,Penuh Waktu,4,4,1.8,6.233781977806541,2,7.140151188495743,Mobil,5,1,10,0,S1,False,21.5,5,150374.319256545
93,Wanita,41.0,Belum Menikah,,0,Finance,Paruh Waktu,3,4,1.6,5.651123424950504,1,6.6546023944490456,Mobil,5,0,8,0,S1,False,20.0,5,103638.74612545011
96,Pria,24.0,Belum Menikah,Magang,0,Finance,Paruh Waktu,3,5,1.5,4.811710600939133,3,8.72611207341869,Sepeda Motor,20,0,26,0,S1,False,10.0,5,128853.36082900243
97,Pria,37.0,Menikah,Mid-Level,16,IT,Penuh Waktu,4,3,2.6,7.49430218914511,1,8.190584697944551,Jalan Kaki,2,5,10,0,S1,True,38.0,5,153109.12636399025
100,Wanita,43.0,Belum Menikah,Mid-Level,2,IT,Penuh Waktu,5,5,2.0,7.289756090223847,1,8.020129615510164,Jalan Kaki,1,0,13,0,S1,True,31.0,5,116992.86191892941
110,Wanita,27.0,Belum Menikah,Junior,5,Customer Service,Penuh Waktu,3,4,,5.797730791963104,1,6.776775200292878,Transportasi Publik,21,1,7,0,S1,,22.5,5,226101.90215513375
112,Wanita,33.0,Menikah,Junior,3,HR,Penuh Waktu,4,5,2.2,4.548372936687757,2,8.515441942017592,Transportasi Publik,19,1,10,0,S1,False,21.5,5,191699.16087902678
117,Pria,32.0,Menikah,Mid-Level,12,IT,Penuh Waktu,4,5,2.6,3.8024182067143055,1,7.91867815803883,Mobil,6,4,13,0,S1,True,36.0,5,235757.7557345985
120,Pria,22.0,Menikah,Mid-Level,10,IT,Penuh Waktu,1,2,2.1,2.5004997515672667,1,5.535548792029554,Sepeda,1,4,11,0,S1,False,35.0,5,212392.4053761557
133,Wanita,27.0,Belum Menikah,Junior,1,Legal,Penuh Waktu,3,5,1.0,6.894899773711768,1,7.6910826850834315,Transportasi Publik,20,0,7,0,S1,False,20.5,5,175292.78972282237
134,Pria,39.0,Menikah,Mid-Level,6,Operations,Penuh Waktu,4,4,0.4,4.21478909015922,1,5.45765711545631,Transportasi Publik,10,2,15,0,S1,False,33.0,5,190122.85432340627
135,Pria,28.0,Menikah,Mid-Level,15,Operations,Penuh Waktu,5,2,2.6,4.966875352403337,2,6.084395667326406,Sepeda,8,5,13,0,S1,False,37.5,5,56148.97542043795
137,Pria,43.0,Belum Menikah,Magang,1,Operations,Penuh Waktu,3,5,0.8,1.864911052415581,5,6.36867243459985,Mobil,8,0,24,0,S1,False,10.5,5,136333.351483017
138,Pria,38.0,Belum Menikah,Junior,4,IT,Penuh Waktu,5,4,0.8,5.785509980654827,1,6.766591190869314,Jalan Kaki,2,2,8,0,S1,True,22.0,5,137486.0497379075
148,Wanita,28.0,Belum Menikah,Mid-Level,4,Marketing,Kontrak,3,3,,5.279828242656881,2,9.100606186792891,Mobil,14,4,12,0,S1,,32.0,5,207154.37768360096
149,Wanita,27.0,Belum Menikah,,3,Legal,Penuh Waktu,3,2,2.8,4.7581974002030565,1,8.68330151282983,Mobil,22,1,5,0,S1,False,21.5,5,137592.20182618
153,Wanita,23.0,Belum Menikah,Magang,1,Marketing,Penuh Waktu,5,4,1.8,6.586026200345083,1,7.4336880406111945,Transportasi Publik,27,0,21,0,S1,False,10.5,5,156282.23046316297
158,Wanita,23.0,Menikah,Senior,4,HR,Penuh Waktu,1,5,0.6,6.679749314455197,2,10.0,Sepeda,3,4,25,2,S1,False,42.0,5,183692.1404075912
161,Pria,28.0,Belum Menikah,,5,Finance,Paruh Waktu,4,4,,4.340246049135027,1,8.348940431975407,Mobil,19,1,6,0,S1,,22.5,5,229642.10677605832
162,Pria,26.0,Menikah,Mid-Level,11,IT,Paruh Waktu,4,3,2.3,4.422745172669867,3,8.414939730803278,Transportasi Publik,11,3,10,0,S1,True,35.5,5,112283.56041664234
176,Wanita,37.0,Menikah,Mid-Level,5,Operations,Kontrak,4,2,1.3,5.586267214618593,1,6.600555552505787,Mobil,6,5,13,0,S1,False,32.5,5,147580.6117278832
177,Pria,31.0,Belum Menikah,Mid-Level,1,Operations,Penuh Waktu,4,1,1.6,6.279390227428522,1,7.178158063180726,Mobil,13,3,10,0,S1,False,30.5,5,148589.39430812647
181,Pria,36.0,Menikah,Junior,2,IT,Paruh Waktu,3,4,1.0,4.564804622296751,2,5.749336725570918,Transportasi Publik,29,0,9,0,S1,False,21.0,5,223628.4921658394
182,Wanita,29.0,Belum Menikah,Junior,5,Finance,Paruh Waktu,5,3,2.9,4.953812550730458,5,8.839793633251752,Transportasi Publik,27,1,5,0,S1,True,22.5,5,42811.6616659854
188,Pria,31.0,Belum Menikah,Senior,4,Operations,Penuh Waktu,1,4,1.3,5.156642882336922,3,6.242535275604395,Mobil,28,2,15,4,S1,False,42.0,5,95991.52598034061
191,Pria,28.0,Belum Menikah,Senior,1,IT,Penuh Waktu,5,4,2.1,5.946995093344944,4,6.9011621181110785,Transportasi Publik,27,2,24,2,S1,True,40.5,5,201065.3237456934
194,Wanita,28.0,,Junior,1,Sales,Penuh Waktu,3,3,3.1,5.6290675431212405,1,,,22,2,7,0,S1,False,20.5,5,
196,Wanita,44.0,Menikah,Mid-Level,16,Sales,Kontrak,4,1,2.5,4.37536867034096,1,5.591473432274427,Sepeda Motor,13,5,15,0,S1,False,38.0,5,112773.18903922141
197,Wanita,26.0,Menikah,,2,Finance,Penuh Waktu,5,5,3.2,6.996178784945728,2,7.775481861111732,Transportasi Publik,29,0,5,0,S1,False,21.0,5,42743.95852301703
207,Pria,26.0,Belum Menikah,,10,IT,Penuh Waktu,4,5,1.3,5.881692609363992,1,8.848369054446964,Mobil,7,6,22,7,S1,True,45.0,4,195381.3642619465
208,Pria,45.0,,Senior,7,Sales,Penuh Waktu,2,5,0.7,4.617095340076255,1,,,5,6,15,3,S1,True,43.5,4,
212,Pria,25.0,Menikah,,8,IT,Kontrak,1,3,2.4,3.321501375139345,1,5.483252488527331,Mobil,25,2,11,0,S1,True,34.0,4,137644.14171454986
213,Pria,26.0,Belum Menikah,Junior,1,Finance,Penuh Waktu,5,3,1.6,5.5772233763872965,1,5.842870795638678,Transportasi Publik,29,0,6,0,S1,False,20.5,4,170446.47535610705
232,Wanita,35.0,Belum Menikah,Magang,0,IT,Penuh Waktu,5,5,2.5,3.5223488468756026,1,5.658994026296557,Transportasi Publik,12,0,27,0,S1,True,10.0,4,145457.86256802917
237,Wanita,29.0,,Junior,2,Legal,Kontrak,4,4,0.9,5.882558799541287,1,,,3,0,8,0,S1,False,21.0,4,
239,Wanita,36.0,,,2,Customer Service,Penuh Waktu,1,3,3.2,6.060687148670356,1,,Sepeda Motor,10,0,7,0,S1,False,21.0,4,
241,Wanita,31.0,Menikah,Senior,3,Marketing,Penuh Waktu,3,1,2.8,4.545719562942532,1,4.983284284434708,Jalan Kaki,2,4,16,2,S1,False,41.5,4,189267.8775
242,Wanita,28.0,Menikah,Mid-Level,16,Operations,Penuh Waktu,2,3,,2.802198071000799,1,5.028862097406103,Mobil,16,5,10,0,S1,,38.0,4,195755.16264218974
246,Pria,29.0,Menikah,Senior,3,IT,Penuh Waktu,3,5,2.5,6.206043652851928,3,6.366887692692539,Sepeda Motor,7,8,22,1,S1,False,41.5,4,74045.64916350365
250,Wanita,43.0,Belum Menikah,Junior,3,Finance,Penuh Waktu,2,1,2.6,6.912500270133574,1,6.955601540427243,Mobil,16,1,7,0,S1,False,21.5,4,207219.31446034063
266,Pria,38.0,Belum Menikah,Magang,0,Legal,Penuh Waktu,5,1,0.4,3.278615523106607,3,5.445727367998685,Transportasi Publik,22,0,26,0,S1,False,10.0,4,185410.28226705597
268,Pria,34.0,Belum Menikah,Junior,7,Operations,Penuh Waktu,2,2,0.0,7.294922533166348,1,7.274286759621221,Jalan Kaki,1,2,10,0,S1,False,23.5,4,156015.9022446229
269,Wanita,32.0,Belum Menikah,Mid-Level,19,Finance,Paruh Waktu,5,3,3.0,6.8346260973017445,2,6.890706396400719,Transportasi Publik,24,8,10,0,S1,False,39.5,4,162643.30259698298
275,Pria,28.0,Belum Menikah,Junior,4,Finance,Penuh Waktu,4,5,3.2,5.853693821989356,1,8.825970024547257,Mobil,26,1,7,0,S1,False,22.0,4,187307.4022442336
278,Pria,28.0,,Mid-Level,24,Legal,Penuh Waktu,1,4,1.4,5.684357823895493,1,,,22,8,15,0,S1,False,42.0,4,
283,Pria,38.0,Belum Menikah,Senior,2,Finance,Kontrak,2,5,,8.455559372896087,1,8.24148412606267,Mobil,26,0,19,1,S1,False,41.0,4,72081.07849781022
285,Wanita,24.0,Belum Menikah,Junior,6,Customer Service,Penuh Waktu,2,1,1.6,5.0240970601520285,1,5.381932198775955,Mobil,6,2,10,0,S1,False,23.0,4,143874.26551459852
288,Pria,23.0,Menikah,Mid-Level,14,Finance,Penuh Waktu,4,4,,7.7535086726393985,1,7.656441875848763,Jalan Kaki,1,4,11,0,S1,False,37.0,4,139270.7941233577
291,Wanita,27.0,Menikah,Mid-Level,12,Marketing,Penuh Waktu,4,2,2.1,5.633153238337144,3,8.649537557625486,Mobil,17,4,13,0,S1,False,36.0,4,122308.9077011679
295,Pria,39.0,Belum Menikah,Magang,0,IT,Penuh Waktu,5,5,3.0,4.902975903659593,4,8.065395689883445,Mobil,7,0,23,0,S1,False,10.0,4,200882.38270077854
298,Pria,31.0,Cerai,Mid-Level,11,IT,Penuh Waktu,5,3,3.6,7.186718445181139,1,7.184116686300214,Mobil,28,3,14,0,S1,True,35.5,4,111073.88975717762
299,Pria,39.0,Belum Menikah,Junior,3,Customer Service,Kontrak,3,5,1.0,2.4629530835130526,1,4.7320227333543246,Transportasi Publik,13,1,10,0,S1,True,21.5,4,124862.79357231145
304,Pria,39.0,Menikah,Mid-Level,10,IT,Paruh Waktu,1,5,2.8,8.51822676784633,1,8.293706955187874,Jalan Kaki,2,6,13,0,S1,True,35.0,4,85109.54283854015
305,Pria,42.0,Menikah,Mid-Level,2,Legal,Penuh Waktu,1,2,1.2,6.638699535894598,1,6.727434261894763,Transportasi Publik,9,4,10,0,S1,False,31.0,4,122934.35733781023
307,Pria,28.0,Belum Menikah,Junior,6,Legal,Paruh Waktu,4,2,1.3,2.9562423790672527,1,6.508008870209573,Mobil,11,2,8,0,S1,False,23.0,4,110036.92413240876
308,Wanita,22.0,Belum Menikah,Junior,2,Legal,Kontrak,2,3,0.7,3.8957702829636016,1,5.985737782873556,Sepeda,4,0,6,0,S1,False,21.0,4,209440.73893245743
324,Pria,20.0,Menikah,Senior,10,IT,Kontrak,4,4,1.1,4.485530050381929,3,4.933126357300872,Mobil,14,6,19,5,S1,True,45.0,4,222310.27357547448
335,Pria,31.0,Belum Menikah,Senior,22,IT,Kontrak,1,4,2.4,5.981137295922373,1,6.179465728584576,Mobil,11,9,22,7,S1,False,51.0,4,91440.72931547444
341,Wanita,30.0,Belum Menikah,Junior,7,Customer Service,Penuh Waktu,3,5,1.3,2.309939864172507,2,4.598136166431347,Sepeda,7,2,10,0,S1,False,23.5,4,204442.54409338202
345,Wanita,31.0,Cerai,,15,HR,Paruh Waktu,4,1,2.9,6.589058610440857,2,6.686066824016646,Transportasi Publik,16,7,12,0,S1,False,37.5,4,159187.34719459855
346,Wanita,30.0,Menikah,Senior,14,IT,Penuh Waktu,2,4,2.5,7.461225345433748,1,7.412872436510722,Sepeda Motor,17,5,19,7,S1,True,47.0,4,214814.11214637468
347,Pria,37.0,Belum Menikah,Mid-Level,3,Legal,Penuh Waktu,5,5,1.8,4.852408062532474,2,8.024941416981749,Mobil,26,1,15,0,S1,True,31.5,4,166919.7228722628
350,Pria,25.0,,Mid-Level,9,Marketing,Paruh Waktu,4,2,1.1,4.0197599950157965,2,,,10,6,11,0,S1,False,34.5,4,
352,Wanita,30.0,Belum Menikah,Magang,1,Sales,Kontrak,5,2,0.2,6.088089863756252,2,6.268592868446142,Sepeda Motor,19,0,29,0,S1,False,10.5,4,205140.77272569342
356,Wanita,27.0,,Junior,7,Customer Service,Paruh Waktu,1,5,1.1,3.943585524060883,1,,,10,2,8,0,S1,False,23.5,4,
363,Pria,26.0,Belum Menikah,Mid-Level,3,Sales,Penuh Waktu,3,2,2.1,3.1345940931343503,2,5.31970861677296,Mobil,16,1,12,0,S1,False,31.5,4,150744.72846618004
370,Pria,34.0,Belum Menikah,Mid-Level,5,Operations,Penuh Waktu,5,1,0.0,4.311888528969387,2,7.59252579013128,Mobil,14,1,14,0,S1,False,32.5,4,133702.81339620435
376,Wanita,23.0,Menikah,,16,HR,Paruh Waktu,1,2,3.2,2.457228574307981,1,6.108797826402155,Jalan Kaki,1,5,16,3,S1,False,48.0,4,118713.63248744525
380,Wanita,33.0,,Senior,13,Operations,Paruh Waktu,4,1,0.5,3.877023484442224,1,,,4,4,24,1,S1,False,46.5,4,
384,Wanita,29.0,Menikah,Mid-Level,6,IT,Penuh Waktu,4,3,0.9,3.1748174128394298,2,5.354904021514904,Sepeda,1,4,13,0,S1,True,33.0,4,214573.1336679319
385,Pria,21.0,Belum Menikah,Junior,7,Finance,Penuh Waktu,5,2,1.7,2.9139228874593424,1,5.1266213118073285,Transportasi Publik,13,2,5,0,S1,False,23.5,4,149569.6939039903
391,Wanita,38.0,Belum Menikah,Magang,1,Finance,Penuh Waktu,4,5,0.2,4.578281534596306,1,7.805640194632815,Sepeda,8,0,20,0,S1,False,10.5,4,89886.40863844281
394,Wanita,33.0,Menikah,Senior,17,Marketing,Penuh Waktu,1,1,3.0,9.371182911958751,1,9.004503741948227,Transportasi Publik,7,5,25,1,S1,False,48.5,4,120200.08330788324
400,Pria,35.0,Menikah,Senior,10,IT,Penuh Waktu,1,5,0.7,7.365965135491818,1,7.333488928225781,Mobil,6,3,17,7,S1,True,45.0,4,164362.46875425792
403,Pria,33.0,Menikah,Mid-Level,3,IT,Kontrak,1,5,0.6,5.766688414637029,2,6.000758327513456,Jalan Kaki,1,5,13,0,S1,True,31.5,4,219289.47161586373
405,Wanita,29.0,Menikah,,4,Legal,Penuh Waktu,5,1,2.5,7.043584218777962,2,7.064838164297567,Mobil,13,3,11,0,S1,False,32.0,4,172856.5194946472
409,Pria,38.0,Belum Menikah,Mid-Level,5,IT,Penuh Waktu,1,5,0.7,7.379437546333822,1,7.3447159372607835,Transportasi Publik,13,1,15,0,S1,True,32.5,4,167196.7880709489
410,Pria,23.0,Menikah,,16,IT,Paruh Waktu,3,4,3.4,5.00854060925509,1,8.149847454359843,Mobil,22,6,12,0,S1,False,38.0,4,120304.43435469586
411,Wanita,30.0,Belum Menikah,Junior,7,Operations,Paruh Waktu,3,4,0.4,5.513351495889622,1,5.789644228557283,Sepeda,3,2,5,0,S1,False,23.5,4,207089.52845362527
414,Wanita,24.0,Belum Menikah,Junior,1,Finance,Penuh Waktu,1,5,3.6,5.968283304241177,1,6.168754068850245,Sepeda,2,0,6,0,S1,True,20.5,4,156464.17214652066
417,Wanita,37.0,Belum Menikah,Mid-Level,5,Finance,Penuh Waktu,3,2,1.7,2.50949756782266,4,4.772749157125231,Jalan Kaki,1,1,15,0,S1,False,32.5,4,111200.41846681265
425,Wanita,31.0,Menikah,Senior,13,Finance,Kontrak,1,3,2.3,4.818568257711156,1,5.210658196741895,Jalan Kaki,2,4,16,5,S1,False,46.5,4,126133.84318973236
430,Wanita,36.0,,Mid-Level,13,Operations,Kontrak,5,1,0.6,2.506632724646864,1,,Mobil,18,4,11,0,S1,False,36.5,4,
431,Pria,36.0,Belum Menikah,Magang,1,Sales,Penuh Waktu,4,2,2.9,3.0948308912600897,1,5.284915815132982,Sepeda Motor,10,0,26,0,S1,False,10.5,4,87403.1272944039
435,Wanita,45.0,Belum Menikah,Mid-Level,10,Finance,Penuh Waktu,2,5,1.7,2.1177148478298,1,4.429939277131479,Transportasi Publik,15,3,10,0,S1,True,35.0,4,200131.5557546959
